"category","meta_cat","group_num","year","gross_inv","gross_inv_chain","gross_inv_ipd","high_cat"
"Private","Digital",22,1977,11903,4844,245.726672171759,"Total digital infrastructure"
"Private","Digital",22,1978,12722,4966,256.182037857431,"Total digital infrastructure"
"Private","Digital",22,1979,13844,5301,261.158272024146,"Total digital infrastructure"
"Private","Digital",22,1980,15736,5642,278.908188585608,"Total digital infrastructure"
"Private","Digital",22,1981,17139,5686,301.424551530074,"Total digital infrastructure"
"Private","Digital",22,1982,17778,5582,318.487997133644,"Total digital infrastructure"
"Private","Digital",22,1983,17129,5235,327.20152817574,"Total digital infrastructure"
"Private","Digital",22,1984,16981,5031,337.527330550586,"Total digital infrastructure"
"Private","Digital",22,1985,17366,5049,343.949296890473,"Total digital infrastructure"
"Private","Digital",22,1986,19474,5640,345.283687943262,"Total digital infrastructure"
"Private","Digital",22,1987,19838,5704,347.791023842917,"Total digital infrastructure"
"Private","Digital",22,1988,21674,6232,347.785622593068,"Total digital infrastructure"
"Private","Digital",22,1989,20959,6023,347.98273285738,"Total digital infrastructure"
"Private","Digital",22,1990,21384,6148,347.820429407938,"Total digital infrastructure"
"Private","Digital",22,1991,21031,6026,349.004314636575,"Total digital infrastructure"
"Private","Digital",22,1992,25645,7405,346.320054017556,"Total digital infrastructure"
"Private","Digital",22,1993,26295,7675,342.605863192182,"Total digital infrastructure"
"Private","Digital",22,1994,30442,9032,337.046058458813,"Total digital infrastructure"
"Private","Digital",22,1995,32921,10074,326.791741115743,"Total digital infrastructure"
"Private","Digital",22,1996,37915,11819,320.797021744648,"Total digital infrastructure"
"Private","Digital",22,1997,42403,13319,318.364742097755,"Total digital infrastructure"
"Private","Digital",22,1998,45119,15036,300.073157754722,"Total digital infrastructure"
"Private","Digital",22,1999,53279,19001,280.401031524657,"Total digital infrastructure"
"Private","Digital",22,2000,73704,27265,270.324591967724,"Total digital infrastructure"
"Private","Digital",22,2001,64427,25211,255.551148308278,"Total digital infrastructure"
"Private","Digital",22,2002,42864,17845,240.201737181283,"Total digital infrastructure"
"Private","Digital",22,2003,39889,19457,205.011050007709,"Total digital infrastructure"
"Private","Digital",22,2004,43303,23354,185.420056521367,"Total digital infrastructure"
"Private","Digital",22,2005,44685,25323,176.460135055088,"Total digital infrastructure"
"Private","Digital",22,2006,54795,33171,165.189472732206,"Total digital infrastructure"
"Private","Digital",22,2007,62045,40106,154.702538273575,"Total digital infrastructure"
"Private","Digital",22,2008,60034,43651,137.531786213374,"Total digital infrastructure"
"Private","Digital",22,2009,52566,42036,125.04995717956,"Total digital infrastructure"
"Private","Digital",22,2010,63014,55565,113.405920993431,"Total digital infrastructure"
"Private","Digital",22,2011,64671,59856,108.044306335204,"Total digital infrastructure"
"Private","Digital",22,2012,66531,66531,100,"Total digital infrastructure"
"Private","Digital",22,2013,69451,73833,94.0649844920293,"Total digital infrastructure"
"Private","Digital",22,2014,71590,84263,84.9601841852296,"Total digital infrastructure"
"Private","Digital",22,2015,73701,96881,76.0737399490096,"Total digital infrastructure"
"Private","Digital",22,2016,75904,111345,68.1701019354259,"Total digital infrastructure"
"Private","Digital",22,2017,82734,128184,64.5431567122262,"Total digital infrastructure"
"Private","Digital",22,1947,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1948,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1949,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1950,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1951,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1952,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1953,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1954,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1955,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1956,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1957,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1958,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1959,1,0,NA,"Total digital infrastructure"
"Private","Digital",22,1960,5,2,NA,"Total digital infrastructure"
"Private","Digital",22,1961,4,2,NA,"Total digital infrastructure"
"Private","Digital",22,1962,6,3,NA,"Total digital infrastructure"
"Private","Digital",22,1963,23,12,NA,"Total digital infrastructure"
"Private","Digital",22,1964,15,8,NA,"Total digital infrastructure"
"Private","Digital",22,1965,18,11,NA,"Total digital infrastructure"
"Private","Digital",22,1966,24,13,NA,"Total digital infrastructure"
"Private","Digital",22,1967,25,14,NA,"Total digital infrastructure"
"Private","Digital",22,1968,27,16,NA,"Total digital infrastructure"
"Private","Digital",22,1969,40,25,NA,"Total digital infrastructure"
"Private","Digital",22,1970,52,31,NA,"Total digital infrastructure"
"Private","Digital",22,1971,56,33,NA,"Total digital infrastructure"
"Private","Digital",22,1972,70,43,NA,"Total digital infrastructure"
"Private","Digital",22,1973,87,51,NA,"Total digital infrastructure"
"Private","Digital",22,1974,89,50,NA,"Total digital infrastructure"
"Private","Digital",22,1975,97,52,NA,"Total digital infrastructure"
"Private","Digital",22,1976,109,59,NA,"Total digital infrastructure"
"Private","Digital",22,1977,134,73,NA,"Total digital infrastructure"
"Private","Digital",22,1978,175,98,178.571428571429,"Total digital infrastructure"
"Private","Digital",22,1979,186,102,182.352941176471,"Total digital infrastructure"
"Private","Digital",22,1980,227,121,187.603305785124,"Total digital infrastructure"
"Private","Digital",22,1981,288,148,194.594594594595,"Total digital infrastructure"
"Private","Digital",22,1982,374,192,194.791666666667,"Total digital infrastructure"
"Private","Digital",22,1983,547,282,193.971631205674,"Total digital infrastructure"
"Private","Digital",22,1984,677,356,190.168539325843,"Total digital infrastructure"
"Private","Digital",22,1985,830,442,187.782805429864,"Total digital infrastructure"
"Private","Digital",22,1986,1130,621,181.964573268921,"Total digital infrastructure"
"Private","Digital",22,1987,1343,741,181.241565452092,"Total digital infrastructure"
"Private","Digital",22,1988,1633,902,181.042128603104,"Total digital infrastructure"
"Private","Digital",22,1989,2054,1182,173.773265651438,"Total digital infrastructure"
"Private","Digital",22,1990,2246,1331,168.745304282494,"Total digital infrastructure"
"Private","Digital",22,1991,2479,1464,169.330601092896,"Total digital infrastructure"
"Private","Digital",22,1992,2268,1465,154.81228668942,"Total digital infrastructure"
"Private","Digital",22,1993,3359,2183,153.870819972515,"Total digital infrastructure"
"Private","Digital",22,1994,3845,2599,147.94151596768,"Total digital infrastructure"
"Private","Digital",22,1995,4535,3109,145.866838211644,"Total digital infrastructure"
"Private","Digital",22,1996,5915,4170,141.846522781775,"Total digital infrastructure"
"Private","Digital",22,1997,8440,6253,134.975211898289,"Total digital infrastructure"
"Private","Digital",22,1998,12479,9790,127.466802860061,"Total digital infrastructure"
"Private","Digital",22,1999,17473,13853,126.131523857648,"Total digital infrastructure"
"Private","Digital",22,2000,25340,19721,128.492469955885,"Total digital infrastructure"
"Private","Digital",22,2001,25344,20004,126.694661067786,"Total digital infrastructure"
"Private","Digital",22,2002,20105,16642,120.808797019589,"Total digital infrastructure"
"Private","Digital",22,2003,17886,15609,114.587737843552,"Total digital infrastructure"
"Private","Digital",22,2004,18758,17029,110.153267954666,"Total digital infrastructure"
"Private","Digital",22,2005,18223,16816,108.367031398668,"Total digital infrastructure"
"Private","Digital",22,2006,21645,19989,108.284556506078,"Total digital infrastructure"
"Private","Digital",22,2007,22119,20649,107.118988813018,"Total digital infrastructure"
"Private","Digital",22,2008,19949,18468,108.019276586528,"Total digital infrastructure"
"Private","Digital",22,2009,19871,18767,105.88266638248,"Total digital infrastructure"
"Private","Digital",22,2010,25385,24902,101.939603244719,"Total digital infrastructure"
"Private","Digital",22,2011,26108,25711,101.544086188791,"Total digital infrastructure"
"Private","Digital",22,2012,27099,27099,100,"Total digital infrastructure"
"Private","Digital",22,2013,33967,34273,99.1071689084702,"Total digital infrastructure"
"Private","Digital",22,2014,38950,39684,98.1503880657192,"Total digital infrastructure"
"Private","Digital",22,2015,41130,42409,96.9841307269683,"Total digital infrastructure"
"Private","Digital",22,2016,51789,53582,96.6537269978724,"Total digital infrastructure"
"Private","Digital",22,2017,61084,63439,96.2877725058718,"Total digital infrastructure"
"Private","Digital",22,1947,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1948,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1949,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1950,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1951,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1952,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1953,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1954,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1955,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1956,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1957,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1958,0,0,NA,"Total digital infrastructure"
"Private","Digital",22,1959,1,0,NA,"Total digital infrastructure"
"Private","Digital",22,1960,8,0,NA,"Total digital infrastructure"
"Private","Digital",22,1961,7,0,NA,"Total digital infrastructure"
"Private","Digital",22,1962,10,0,NA,"Total digital infrastructure"
"Private","Digital",22,1963,37,0,NA,"Total digital infrastructure"
"Private","Digital",22,1964,24,0,NA,"Total digital infrastructure"
"Private","Digital",22,1965,30,0,NA,"Total digital infrastructure"
"Private","Digital",22,1966,38,0,NA,"Total digital infrastructure"
"Private","Digital",22,1967,37,0,NA,"Total digital infrastructure"
"Private","Digital",22,1968,38,0,NA,"Total digital infrastructure"
"Private","Digital",22,1969,53,0,NA,"Total digital infrastructure"
"Private","Digital",22,1970,58,0,NA,"Total digital infrastructure"
"Private","Digital",22,1971,62,0,NA,"Total digital infrastructure"
"Private","Digital",22,1972,84,0,NA,"Total digital infrastructure"
"Private","Digital",22,1973,88,0,NA,"Total digital infrastructure"
"Private","Digital",22,1974,83,0,NA,"Total digital infrastructure"
"Private","Digital",22,1975,69,0,NA,"Total digital infrastructure"
"Private","Digital",22,1976,86,0,NA,"Total digital infrastructure"
"Private","Digital",22,1977,130,0,NA,"Total digital infrastructure"
"Private","Digital",22,1978,192,1,19200,"Total digital infrastructure"
"Private","Digital",22,1979,210,2,10500,"Total digital infrastructure"
"Private","Digital",22,1980,265,3,8833.33333333333,"Total digital infrastructure"
"Private","Digital",22,1981,384,5,7680,"Total digital infrastructure"
"Private","Digital",22,1982,433,6,7216.66666666667,"Total digital infrastructure"
"Private","Digital",22,1983,679,12,5658.33333333333,"Total digital infrastructure"
"Private","Digital",22,1984,912,20,4560,"Total digital infrastructure"
"Private","Digital",22,1985,1056,27,3911.11111111111,"Total digital infrastructure"
"Private","Digital",22,1986,1321,39,3387.17948717949,"Total digital infrastructure"
"Private","Digital",22,1987,1530,53,2886.79245283019,"Total digital infrastructure"
"Private","Digital",22,1988,1724,63,2736.50793650794,"Total digital infrastructure"
"Private","Digital",22,1989,2020,78,2589.74358974359,"Total digital infrastructure"
"Private","Digital",22,1990,1767,75,2356,"Total digital infrastructure"
"Private","Digital",22,1991,1760,83,2120.48192771084,"Total digital infrastructure"
"Private","Digital",22,1992,1981,108,1834.25925925926,"Total digital infrastructure"
"Private","Digital",22,1993,2225,144,1545.13888888889,"Total digital infrastructure"
"Private","Digital",22,1994,2334,170,1372.94117647059,"Total digital infrastructure"
"Private","Digital",22,1995,2951,258,1143.7984496124,"Total digital infrastructure"
"Private","Digital",22,1996,3348,390,858.461538461538,"Total digital infrastructure"
"Private","Digital",22,1997,3759,578,650.346020761246,"Total digital infrastructure"
"Private","Digital",22,1998,4227,918,460.457516339869,"Total digital infrastructure"
"Private","Digital",22,1999,8790,2491,352.870333199518,"Total digital infrastructure"
"Private","Digital",22,2000,11716,3762,311.430090377459,"Total digital infrastructure"
"Private","Digital",22,2001,9410,3664,256.823144104804,"Total digital infrastructure"
"Private","Digital",22,2002,5575,2536,219.834384858044,"Total digital infrastructure"
"Private","Digital",22,2003,5232,2659,196.765701391501,"Total digital infrastructure"
"Private","Digital",22,2004,5617,3069,183.023786249593,"Total digital infrastructure"
"Private","Digital",22,2005,5629,3497,160.966542750929,"Total digital infrastructure"
"Private","Digital",22,2006,6838,4839,141.310188055383,"Total digital infrastructure"
"Private","Digital",22,2007,7303,5674,128.709904829045,"Total digital infrastructure"
"Private","Digital",22,2008,7264,6187,117.407467270082,"Total digital infrastructure"
"Private","Digital",22,2009,7704,7056,109.183673469388,"Total digital infrastructure"
"Private","Digital",22,2010,12832,12133,105.761147284266,"Total digital infrastructure"
"Private","Digital",22,2011,13251,13019,101.782010907136,"Total digital infrastructure"
"Private","Digital",22,2012,15002,15002,100,"Total digital infrastructure"
"Private","Digital",22,2013,18426,18515,99.519308668647,"Total digital infrastructure"
"Private","Digital",22,2014,19704,19782,99.6057021534728,"Total digital infrastructure"
"Private","Digital",22,2015,20223,20445,98.9141599413059,"Total digital infrastructure"
